name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",0.411250375,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.411770917,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.412291458,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.412812125,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.413332667,0.000475,,0x0000000000000099,0x0000000000000004,
"LIN","data",0.41385325,0.000475,,0x0000000000000099,0x0000000000000005,
"LIN","data_or_checksum",0.414373875,0.000475,,0x000000000000003D,0x0000000000000006,0x000000000000003D
"LIN","header_break",0.429266792,0.000726125,,,,
"LIN","header_sync",0.43010025,0.000475,,,,
"LIN","header_pid",0.430621208,0.000475,0x0000000000000011,,,
"LIN","data",0.431142125,0.000475,,0x0000000000000000,0x0000000000000000,
"LIN","data",0.431663083,0.000475,,0x000000000000006B,0x0000000000000001,
"LIN","data",0.432184042,0.000475,,0x0000000000000000,0x0000000000000002,
"LIN","data",0.432704958,0.000475,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.433225917,0.000475,,0x000000000000008A,0x0000000000000004,0x000000000000008A
"LIN","header_break",0.439268917,0.000726083,,,,
"LIN","header_sync",0.440102375,0.000475,,,,
"LIN","header_pid",0.440623333,0.000475,0x0000000000000004,,,
"LIN","data",0.441144292,0.000475,,0x0000000000000043,0x0000000000000000,
"LIN","data",0.441665208,0.000475,,0x00000000000000FE,0x0000000000000001,
"LIN","data_or_checksum",0.442186167,0.000475,,0x00000000000000F8,0x0000000000000002,0x00000000000000F8
"LIN","header_break",0.444269958,0.000726167,,,,
"LIN","header_sync",0.445103458,0.000475,,,,
"LIN","header_pid",0.445624375,0.000475,0x0000000000000012,,,
"LIN","data",0.446171667,0.000475,,0x0000000000000002,0x0000000000000000,
"LIN","data",0.446796875,0.000475,,0x0000000000000010,0x0000000000000001,
"LIN","data",0.447422083,0.000475,,0x0000000000000011,0x0000000000000002,
"LIN","data",0.448048375,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.448673625,0.000475,,0x00000000000000A4,0x0000000000000004,
"LIN","data",0.449298875,0.000475,,0x0000000000000000,0x0000000000000005,
"LIN","data_or_checksum",0.449924125,0.000475,,0x0000000000000094,0x0000000000000006,0x0000000000000094
"LIN","header_break",0.459273167,0.000726125,,,,
"LIN","header_sync",0.460106625,0.000475,,,,
"LIN","header_pid",0.460627583,0.000475,0x0000000000000025,,,
"LIN","data",0.461241167,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.461870667,0.000475,,0x0000000000000055,0x0000000000000001,
"LIN","data",0.462447667,0.000475,,0x00000000000000F0,0x0000000000000002,
"LIN","data",0.463077125,0.000475,,0x0000000000000011,0x0000000000000003,
"LIN","data",0.463654042,0.000475,,0x0000000000000011,0x0000000000000004,
"LIN","data",0.464231042,0.000475,,0x0000000000000011,0x0000000000000005,
"LIN","data",0.464860417,0.000475,,0x00000000000000D1,0x0000000000000006,
"LIN","data",0.465437458,0.000475,,0x00000000000000FF,0x0000000000000007,
"LIN","checksum",0.466014417,0.000475,,,,0x0000000000000031
"LIN","header_break",0.499281667,0.000775,,,,
"LIN","header_sync",0.500115125,0.000475,,,,
"LIN","header_pid",0.500636042,0.000475,0x0000000000000001,,,
"LIN","data",0.501157042,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.501677958,0.000475,,0x0000000000000001,0x0000000000000001,
"LIN","data_or_checksum",0.502198917,0.000475,,0x00000000000000DE,0x0000000000000002,0x00000000000000DE
"LIN","header_break",0.509283792,0.000726125,,,,
"LIN","header_sync",0.51011725,0.000475,,,,
"LIN","header_pid",0.510638208,0.000475,0x0000000000000010,,,
"LIN","data",0.51127175,0.000475,,0x000000000000005E,0x0000000000000000,
"LIN","data",0.511792292,0.000475,,0x0000000000000021,0x0000000000000001,
"LIN","data",0.512312875,0.000475,,0x00000000000000FE,0x0000000000000002,
"LIN","data",0.512833542,0.000475,,0x00000000000000C0,0x0000000000000003,
"LIN","data",0.513354167,0.000475,,0x0000000000000099,0x0000000000000004,
