Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,,B0,B1,B2,B3,B4,B5,B6,B7,,
109801049,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
109806050,12,FALSE,Rx,0,6,0D,10,11,11,A8,24,0,0,,13,16,17,17,168,36,0,0,,
109821053,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
109861062,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
109871064,10,FALSE,Rx,0,6,F3,20,FE,C0,99,99,0,0,,243,32,254,192,153,153,0,0,,
109891068,11,FALSE,Rx,0,4,80,64,25,F8,0,0,0,0,,128,100,37,248,0,0,0,0,,
109906071,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
109961083,1,FALSE,Rx,0,2,F3,0,0,0,0,0,0,0,,243,0,0,0,0,0,0,0,,
109971085,10,FALSE,Rx,0,6,F3,20,FE,C0,99,99,0,0,,243,32,254,192,153,153,0,0,,
109991090,11,FALSE,Rx,0,4,80,70,25,F8,0,0,0,0,,128,112,37,248,0,0,0,0,,
110001092,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
110006093,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
110021096,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
110061105,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110071107,10,FALSE,Rx,0,6,F3,20,FE,C0,99,99,0,0,,243,32,254,192,153,153,0,0,,
110091111,11,FALSE,Rx,0,4,80,69,25,F8,0,0,0,0,,128,105,37,248,0,0,0,0,,
110106115,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
110161126,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110171129,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110191133,11,FALSE,Rx,0,4,80,6B,25,F8,0,0,0,0,,128,107,37,248,0,0,0,0,,
110201135,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
110206136,12,FALSE,Rx,0,6,0B,10,11,11,A8,25,0,0,,11,16,17,17,168,37,0,0,,
110221140,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
110261148,1,FALSE,Rx,0,2,F3,0,0,0,0,0,0,0,,243,0,0,0,0,0,0,0,,
110271150,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110291155,11,FALSE,Rx,0,4,80,66,25,F8,0,0,0,0,,128,102,37,248,0,0,0,0,,
110306158,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
110361170,1,FALSE,Rx,0,2,F3,0,0,0,0,0,0,0,,243,0,0,0,0,0,0,0,,
110371172,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110391176,11,FALSE,Rx,0,4,80,64,25,F8,0,0,0,0,,128,100,37,248,0,0,0,0,,
110401178,4,FALSE,Rx,0,2,41,FE,0,0,0,0,0,0,,65,254,0,0,0,0,0,0,,
110406180,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
110421183,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
110461191,1,FALSE,Rx,0,2,F3,0,0,0,0,0,0,0,,243,0,0,0,0,0,0,0,,
110471194,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110491198,11,FALSE,Rx,0,4,80,69,25,F8,0,0,0,0,,128,105,37,248,0,0,0,0,,
110506201,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
110561213,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110571215,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110591220,11,FALSE,Rx,0,4,80,66,25,F8,0,0,0,0,,128,102,37,248,0,0,0,0,,
110601222,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
110606223,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
110621226,25,FALSE,Rx,0,8,51,11,F0,11,11,11,D4,FF,,81,17,240,17,17,17,212,255,,20753
110661235,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110671237,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110691241,11,FALSE,Rx,0,3,80,25,F8,0,0,0,0,0,,128,37,248,0,0,0,0,0,,
110706244,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
110761256,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110771259,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110791263,11,FALSE,Rx,0,4,80,69,25,F8,0,0,0,0,,128,105,37,248,0,0,0,0,,
110801265,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
110806266,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
110821269,25,FALSE,Rx,0,8,50,6E,F0,11,11,11,D4,FF,,80,110,240,17,17,17,212,255,,20590
110861278,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110871280,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110891284,11,FALSE,Rx,0,4,80,69,25,F8,0,0,0,0,,128,105,37,248,0,0,0,0,,
110906288,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
110961300,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
110971302,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
110991306,11,FALSE,Rx,0,4,80,69,25,F8,0,0,0,0,,128,105,37,248,0,0,0,0,,
111001308,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
111006309,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
111021313,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
111061321,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111071323,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111091328,11,FALSE,Rx,0,4,80,66,25,F8,0,0,0,0,,128,102,37,248,0,0,0,0,,
111106331,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
111161343,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111171345,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111191349,11,FALSE,Rx,0,4,80,6B,25,F8,0,0,0,0,,128,107,37,248,0,0,0,0,,
111201352,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
111206353,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
111221356,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
111261365,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111271367,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111291371,11,FALSE,Rx,0,3,80,25,F8,0,0,0,0,0,,128,37,248,0,0,0,0,0,,
111306374,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
111361386,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111371388,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111391393,11,FALSE,Rx,0,4,80,6B,25,F8,0,0,0,0,,128,107,37,248,0,0,0,0,,
111401395,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
111406396,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
111421399,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
111461408,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111471410,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111491414,11,FALSE,Rx,0,3,80,25,F8,0,0,0,0,0,,128,37,248,0,0,0,0,0,,
111506418,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
111561429,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111571432,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111591436,11,FALSE,Rx,0,4,80,6B,25,F8,0,0,0,0,,128,107,37,248,0,0,0,0,,
111601438,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
111606439,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
111621442,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
111661451,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111671453,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111691458,11,FALSE,Rx,0,4,80,5C,25,F8,0,0,0,0,,128,92,37,248,0,0,0,0,,
111706461,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
111761473,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111771475,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111791479,11,FALSE,Rx,0,4,80,61,25,F8,0,0,0,0,,128,97,37,248,0,0,0,0,,
111801481,4,FALSE,Rx,0,2,3F,FE,0,0,0,0,0,0,,63,254,0,0,0,0,0,0,,
111806483,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
111821486,25,FALSE,Rx,0,8,50,5A,F0,11,11,11,D4,FF,,80,90,240,17,17,17,212,255,,20570
111861494,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111871497,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111891501,11,FALSE,Rx,0,4,80,5F,25,F8,0,0,0,0,,128,95,37,248,0,0,0,0,,
111906504,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
111961516,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
111971518,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
111991523,11,FALSE,Rx,0,4,80,66,25,F8,0,0,0,0,,128,102,37,248,0,0,0,0,,
112001525,4,FALSE,Rx,0,2,43,FE,0,0,0,0,0,0,,67,254,0,0,0,0,0,0,,
112006526,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
112021529,25,FALSE,Rx,0,8,51,37,F0,11,11,11,D4,FF,,81,55,240,17,17,17,212,255,,20791
112061538,1,FALSE,Rx,0,2,EE,0,0,0,0,0,0,0,,238,0,0,0,0,0,0,0,,
112071540,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
112091544,11,FALSE,Rx,0,4,80,5F,25,F8,0,0,0,0,,128,95,37,248,0,0,0,0,,
112106548,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
112161559,1,FALSE,Rx,0,2,F3,0,0,0,0,0,0,0,,243,0,0,0,0,0,0,0,,
112171562,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
112191566,11,FALSE,Rx,0,4,80,66,25,F8,0,0,0,0,,128,102,37,248,0,0,0,0,,
112201568,4,FALSE,Rx,0,2,42,FE,0,0,0,0,0,0,,66,254,0,0,0,0,0,0,,
112206569,12,FALSE,Rx,0,6,0B,10,11,11,A8,24,0,0,,11,16,17,17,168,36,0,0,,
112221572,25,FALSE,Rx,0,8,50,70,F0,11,11,11,D4,FF,,80,112,240,17,17,17,212,255,,20592
112261581,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112271583,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
112291588,11,FALSE,Rx,0,4,80,6B,25,F8,0,0,0,0,,128,107,37,248,0,0,0,0,,
112306591,12,FALSE,Rx,0,6,0C,10,11,11,A8,24,0,0,,12,16,17,17,168,36,0,0,,
112361603,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112371605,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
112391609,11,FALSE,Rx,0,4,80,69,26,F8,0,0,0,0,,128,105,38,248,0,0,0,0,,
112401611,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
112406612,12,FALSE,Rx,0,6,0B,10,11,11,A8,25,0,0,,11,16,17,17,168,37,0,0,,
112421616,25,FALSE,Rx,0,8,51,11,F0,11,11,11,D4,FF,,81,17,240,17,17,17,212,255,,20753
112461624,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112471627,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
112491631,11,FALSE,Rx,0,4,80,66,26,F8,0,0,0,0,,128,102,38,248,0,0,0,0,,
112506634,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
112561646,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112571648,10,FALSE,Rx,0,6,EE,0,FE,C0,99,99,0,0,,238,0,254,192,153,153,0,0,,
112591653,11,FALSE,Rx,0,4,80,70,26,F8,0,0,0,0,,128,112,38,248,0,0,0,0,,
112601655,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
112606656,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
112621659,25,FALSE,Rx,0,8,51,11,F0,11,11,11,D4,FF,,81,17,240,17,17,17,212,255,,20753
112661668,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112671670,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
112691674,11,FALSE,Rx,0,4,80,6B,26,F8,0,0,0,0,,128,107,38,248,0,0,0,0,,
112706677,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
112761689,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112771691,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
112791696,11,FALSE,Rx,0,4,80,69,26,F8,0,0,0,0,,128,105,38,248,0,0,0,0,,
112801698,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
112806699,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
112821702,25,FALSE,Rx,0,8,51,11,F0,11,11,11,D4,FF,,81,17,240,17,17,17,212,255,,20753
112861711,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112871713,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
112891717,11,FALSE,Rx,0,4,80,69,26,F8,0,0,0,0,,128,105,38,248,0,0,0,0,,
112906721,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
112961733,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
112971735,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
112991739,11,FALSE,Rx,0,4,80,64,26,F8,0,0,0,0,,128,100,38,248,0,0,0,0,,
113001741,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
113006742,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
113021746,25,FALSE,Rx,0,8,52,11,F0,11,11,11,D4,FF,,82,17,240,17,17,17,212,255,,21009
113061754,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113071756,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113091761,11,FALSE,Rx,0,4,80,64,26,F8,0,0,0,0,,128,100,38,248,0,0,0,0,,
113106764,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
113161776,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113171778,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113191782,11,FALSE,Rx,0,4,80,6B,26,F8,0,0,0,0,,128,107,38,248,0,0,0,0,,
113201785,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
113206786,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
113221789,25,FALSE,Rx,0,8,52,11,F0,11,11,11,D4,FF,,82,17,240,17,17,17,212,255,,21009
113261798,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113271800,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113291804,11,FALSE,Rx,0,4,80,69,26,F8,0,0,0,0,,128,105,38,248,0,0,0,0,,
113306807,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
113361819,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113371821,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113391826,11,FALSE,Rx,0,3,80,26,F8,0,0,0,0,0,,128,38,248,0,0,0,0,0,,
113401828,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
113406829,12,FALSE,Rx,0,6,0D,10,11,11,A8,25,0,0,,13,16,17,17,168,37,0,0,,
113421832,25,FALSE,Rx,0,8,52,11,F0,11,11,11,D4,FF,,82,17,240,17,17,17,212,255,,21009
113461841,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113471843,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113491847,11,FALSE,Rx,0,4,80,64,26,F8,0,0,0,0,,128,100,38,248,0,0,0,0,,
113506851,12,FALSE,Rx,0,6,0D,10,11,11,A8,25,0,0,,13,16,17,17,168,37,0,0,,
113561863,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113571865,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113591869,11,FALSE,Rx,0,3,80,26,F8,0,0,0,0,0,,128,38,248,0,0,0,0,0,,
113601871,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
113606872,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
113621876,25,FALSE,Rx,0,8,52,11,F0,11,11,11,D4,FF,,82,17,240,17,17,17,212,255,,21009
113661884,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113671886,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113691891,11,FALSE,Rx,0,4,80,66,26,F8,0,0,0,0,,128,102,38,248,0,0,0,0,,
113706894,12,FALSE,Rx,0,6,0D,10,11,11,A8,26,0,0,,13,16,17,17,168,38,0,0,,
113761906,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113771908,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113791912,11,FALSE,Rx,0,4,80,6B,26,F8,0,0,0,0,,128,107,38,248,0,0,0,0,,
113801915,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
113806916,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
113821919,25,FALSE,Rx,0,8,52,11,F0,11,11,11,D4,FF,,82,17,240,17,17,17,212,255,,21009
113861928,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113871930,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113891934,11,FALSE,Rx,0,4,80,6B,26,F8,0,0,0,0,,128,107,38,248,0,0,0,0,,
113906937,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
113961949,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
113971951,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
113991956,11,FALSE,Rx,0,4,80,6B,26,F8,0,0,0,0,,128,107,38,248,0,0,0,0,,
114001958,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
114006959,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
114021962,25,FALSE,Rx,0,8,51,37,F0,11,11,11,D4,FF,,81,55,240,17,17,17,212,255,,20791
114061971,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114071973,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114091977,11,FALSE,Rx,0,4,80,69,26,F8,0,0,0,0,,128,105,38,248,0,0,0,0,,
114106981,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
114161992,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114171995,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114191999,11,FALSE,Rx,0,4,80,66,26,F8,0,0,0,0,,128,102,38,248,0,0,0,0,,
114202001,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
114207002,12,FALSE,Rx,0,6,0D,10,11,11,A8,25,0,0,,13,16,17,17,168,37,0,0,,
114222005,25,FALSE,Rx,0,8,51,3C,F0,11,11,11,D4,FF,,81,60,240,17,17,17,212,255,,20796
114262014,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114272016,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114292021,11,FALSE,Rx,0,4,80,69,26,F8,0,0,0,0,,128,105,38,248,0,0,0,0,,
114307024,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
114362036,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114372038,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114392042,11,FALSE,Rx,0,4,80,75,26,F8,0,0,0,0,,128,117,38,248,0,0,0,0,,
114402044,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
114407045,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
114422049,25,FALSE,Rx,0,8,51,41,F0,11,11,11,D4,FF,,81,65,240,17,17,17,212,255,,20801
114462057,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114472060,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114492064,11,FALSE,Rx,0,4,80,64,26,F8,0,0,0,0,,128,100,38,248,0,0,0,0,,
114507067,12,FALSE,Rx,0,6,0C,10,11,11,A8,26,0,0,,12,16,17,17,168,38,0,0,,
114562079,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114572081,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114592086,11,FALSE,Rx,0,4,80,64,26,F8,0,0,0,0,,128,100,38,248,0,0,0,0,,
114602088,4,FALSE,Rx,0,2,33,FE,0,0,0,0,0,0,,51,254,0,0,0,0,0,0,,
114607089,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
114622092,25,FALSE,Rx,0,8,51,46,F0,11,11,11,D4,FF,,81,70,240,17,17,17,212,255,,20806
114662101,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
114672103,10,FALSE,Rx,0,6,ED,0,FE,C0,99,99,0,0,,237,0,254,192,153,153,0,0,,
114692107,11,FALSE,Rx,0,4,80,66,26,F8,0,0,0,0,,128,102,38,248,0,0,0,0,,
114707110,12,FALSE,Rx,0,6,0C,10,11,11,A8,25,0,0,,12,16,17,17,168,37,0,0,,
114762122,1,FALSE,Rx,0,2,ED,0,0,0,0,0,0,0,,237,0,0,0,0,0,0,0,,
